"Scenario","Replicate","Generations","Length_of_benchmarking_reference","Distance_from_HXB2","Average_pairwise_diversity_of_quasispecies","Assembly","contigs_..._0_bp.","contigs_..._1000_bp.","contigs_..._5000_bp.","contigs_..._10000_bp.","contigs_..._25000_bp.","contigs_..._50000_bp.","Total_length_..._0_bp.","Total_length_..._1000_bp.","Total_length_..._5000_bp.","Total_length_..._10000_bp.","Total_length_..._25000_bp.","Total_length_..._50000_bp.","contigs","Largest_contig","Total_length","Reference_length","GC_...","Reference_GC_...","N50","NG50","L50","LG50","total_reads","left","right","Mapped_...","Reference_mapped_...","Properly_paired_...","Reference_properly_paired_...","Avg_coverage_depth","Reference_avg_coverage_depth","Coverage_.._1x_...","Reference_coverage_.._1x_...","misassemblies","misassembled_contigs","Misassembled_contigs_length","local_misassemblies","scaffold_gap_ext_mis","scaffold_gap_loc_mis","unaligned_mis_contigs","unaligned_contigs","Unaligned_length","Genome_fraction_...","Duplication_ratio","N.s_per_100_kbp","mismatches_per_100_kbp","indels_per_100_kbp","Largest_alignment","Total_aligned_length","NA50","NGA50","LA50","LGA50","ID","total_reads.1","left.1","right.1","mapped","Mapped_....1","properly_paired","Properly_paired_....1","singletons","Singletons_...","misjoint_mates","Misjoint_mates_...","Avg_coverage_depth.1","Coverage_.._1x_....1","Coverage_.._5x_...","Coverage_.._10x_...","reference_mapped","Reference_mapped_....1","reference_properly_paired","Reference_properly_paired_....1","reference_singletons","Reference_singletons_...","reference_misjoint_mates","Reference_misjoint_mates_...","Reference_avg_coverage_depth.1","Reference_coverage_.._1x_....1","Reference_coverage_.._5x_...","Reference_coverage_.._10x_...","Assembly.1","misassemblies.1","contig_misassemblies","c_relocations","c_translocations","c_inversions","scaffold_misassemblies","s_relocations","s_translocations","s_inversions","misassembled_contigs.1","Misassembled_contigs_length.1","local_misassemblies.1","scaffold_gap_ext_mis.1","scaffold_gap_loc_mis.1","unaligned_mis_contigs.1","mismatches","indels","indels_..._5_bp.","indels_.._5_bp.","Indels_length","fully_unaligned_contigs","Fully_unaligned_length","partially_unaligned_contigs","Partially_unaligned_length","N.s","pos_correct","poserr_major","poserr_ltr","poserr_unmapped","poserr_extramapped","Accuracy","Precision","Sensitivity","Specificity","F1score","User_time","System_time","Elapsed_time","MRSS","File_outputs","CPU_percentage"
"V2.221","SIM_C_lowcov_nocont","replicate10",781,8619,1118,236.1996,"viralngs_genome",1,1,1,0,0,0,8592,8592,8592,0,0,0,1,8592,8592,8619,"40.33",40.36,8592,8592,1,1,24082,14800,14800,120.97,120.95,119.02,119.02,506,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.988","0.999",0,"349.2","104.76","8591","8591","8591","8591","1","1","SIM_C_lowcov_nocont_replicate10_viralngs_genome",24082,14800,14800,29131,120.97,28662,119.02,469,1.95,0,0,506,100,100,100,29133,120.95,28666,119.02,467,1.94,0,0,506,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","9","9","0","27",0,0,"0","0",0,29129,0,0,469,2,0.998847,0.993767,0.997319,0.999073,0.99554,83.93,5.24," 0;38.27",745560,234248," 232%"
"V2.321","SIM_C_lowcov_nocont","replicate10",781,8619,1118,236.1996,"vpipe_genome",1,1,1,0,0,0,8610,8610,8610,0,0,0,1,8610,8610,8619,"40.77",40.36,8610,8610,1,1,23769,14800,14800,112.49,120.95,101.86,119.02,459,506,99.06,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.002",0,"1544.72","615.56","8610","8610","8610","8610","1","1","SIM_C_lowcov_nocont_replicate10_vpipe_genome",23769,14800,14800,26738,112.49,24210,101.86,2528,10.64,0,0,459,99.06,98.7,98.61,29133,120.95,28666,119.02,467,1.94,0,0,506,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133","53","48","5","157",0,0,"0","0",0,26738,0,0,2862,0,0.985238,0.967894,0.915996,0.995498,0.94123,1382.11,207.87," 9;52.23",1181492,13962800," 268%"
"V222","SIM_C_lowcov_nocont","replicate2",1443,8628,1232,268.1354,"shiver_genome",1,1,1,0,0,0,8592,8592,8592,0,0,0,1,8592,8592,8628,"40.1",40.08,8592,8592,1,1,23990,14800,14800,121.22,121.1,119.05,118.92,506,504,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"93.11","93.11","8592","8592","8592","8592","1","1","SIM_C_lowcov_nocont_replicate2_shiver_genome",23990,14800,14800,29080,121.22,28560,119.05,520,2.17,0,0,506,100,100,100,29078,121.1,28556,118.92,522,2.17,0,0,504,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","3","36",0,0,"0","0",0,29078,0,0,520,2,0.997813,0.986656,0.99747,0.997867,0.992034,852.92,17.51," 14;29.33",1340756,1179032," 100%"
"V2.122","SIM_C_lowcov_nocont","replicate2",1443,8628,1232,268.1354,"smaltalign_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8628,"40.21",40.08,8614,8614,1,1,23852,14800,14800,118.4,121.1,112.69,118.92,487,504,99.23,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1.003",0,"223.21","129.23","8512","8512","8512","8512","1","1","SIM_C_lowcov_nocont_replicate2_smaltalign_genome",23852,14800,14800,28240,118.4,26880,112.69,1360,5.7,0,0,487,99.23,99.19,99.19,29078,121.1,28556,118.92,522,2.17,0,0,504,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","11","5","6","100",0,0,"0","0",0,28240,0,0,1360,0,0.995165,0.991409,0.973019,0.998667,0.982128,105.05,3.22," 0;54.91",1420856,204512," 197%"
"V2.222","SIM_C_lowcov_nocont","replicate2",1443,8628,1232,268.1354,"viralngs_genome",1,1,1,0,0,0,8586,8586,8586,0,0,0,1,8586,8586,8628,"40.13",40.08,8586,8586,1,1,23910,14800,14800,119.33,121.1,114.86,118.92,495,504,98.95,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","0.999",1083.16,"1467.51","128.12","8586","8586","8586","8586","1","1","SIM_C_lowcov_nocont_replicate2_viralngs_genome",23910,14800,14800,28531,119.33,27462,114.86,1069,4.47,0,0,495,98.95,98.95,98.95,29078,121.1,28556,118.92,522,2.17,0,0,504,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","11","8","3","44",0,0,"0","0",93,28528,0,0,1069,3,0.994013,0.984615,0.971332,0.9976,0.977929,84.32,5.55," 0;38.88",738488,232560," 231%"
"V2.322","SIM_C_lowcov_nocont","replicate2",1443,8628,1232,268.1354,"vpipe_genome",1,1,1,0,0,0,8601,8601,8601,0,0,0,1,8601,8601,8628,"40.67",40.08,8601,8601,1,1,23567,14800,14800,109.94,121.1,96.79,118.92,445,504,98.19,100,"0","0","0","0","0","0","0","0 + 0 part",0,"97.998","1.001",0,"2194.8","581.33","8429","8429","8429","8429","1","1","SIM_C_lowcov_nocont_replicate2_vpipe_genome",23567,14800,14800,25909,109.94,22810,96.79,3099,13.15,0,0,445,98.19,98.08,98.08,29078,121.1,28556,118.92,522,2.17,0,0,504,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185","49","42","7","167",0,0,"0","0",0,25909,0,0,3691,0,0.980198,0.969444,0.882799,0.9956,0.924095,1457.99,212.42," 10;08.60",1180964,13958632," 274%"
"V223","SIM_C_lowcov_nocont","replicate3",962,8616,1053,272.3475,"shiver_genome",1,1,1,0,0,0,8594,8594,8594,0,0,0,1,8594,8594,8616,"40.41",40.41,8594,8594,1,1,23983,14800,14800,121.23,121.19,119.03,119,505,505,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"221.08","116.36","8594","8594","8594","8594","1","1","SIM_C_lowcov_nocont_replicate3_shiver_genome",23983,14800,14800,29074,121.23,28548,119.03,526,2.19,0,0,505,100,100,100,29075,121.19,28550,119,525,2.19,0,0,505,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","10","9","1","32",0,0,"0","0",0,29074,0,0,526,0,0.997116,0.986804,0.994826,0.99754,0.990799,771.6,16.74," 12;59.97",1340600,1404088," 101%"
"V2.123","SIM_C_lowcov_nocont","replicate3",962,8616,1053,272.3475,"smaltalign_genome",1,1,1,0,0,0,8613,8613,8613,0,0,0,1,8613,8613,8616,"40.65",40.41,8613,8613,1,1,23776,14800,14800,117.83,121.19,111.16,119,484,505,98.57,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1.003",0,"599.22","187.99","8511","8511","8511","8511","1","1","SIM_C_lowcov_nocont_replicate3_smaltalign_genome",23776,14800,14800,28015,117.83,26430,111.16,1585,6.67,0,0,484,98.57,98.46,98.42,29075,121.19,28550,119,525,2.19,0,0,505,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","16","12","4","84",0,0,"0","0",0,28014,0,0,1585,1,0.992849,0.986436,0.96748,0.99754,0.976866,107.03,3.31," 0;57.40",1420924,207120," 192%"
"V2.223","SIM_C_lowcov_nocont","replicate3",962,8616,1053,272.3475,"viralngs_genome",1,1,1,0,0,0,8545,8545,8545,0,0,0,1,8545,8545,8616,"40.11",40.41,8545,8545,1,1,23972,14800,14800,120.95,121.19,118.43,119,507,505,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.453","1",0,"1041.54","70.22","8545","8545","8545","8545","1","1","SIM_C_lowcov_nocont_replicate3_viralngs_genome",23972,14800,14800,28995,120.95,28390,118.43,605,2.52,0,0,507,100,100,100,29075,121.19,28550,119,525,2.19,0,0,505,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","6","5","1","21",0,0,"0","0",0,28994,0,0,605,1,0.996078,0.988157,0.986696,0.997813,0.987426,81.43,5.11," 0;36.94",709080,236248," 234%"
"V2.323","SIM_C_lowcov_nocont","replicate3",962,8616,1053,272.3475,"vpipe_genome",1,1,1,0,0,0,8610,8610,8610,0,0,0,1,8610,8610,8616,"40.95",40.41,8610,8610,1,1,23699,14800,14800,110.68,121.19,98.59,119,451,505,98.26,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1.002",0,"1927.6","505.41","8508","8508","8508","8508","1","1","SIM_C_lowcov_nocont_replicate3_vpipe_genome",23699,14800,14800,26231,110.68,23366,98.59,2865,12.09,0,0,451,98.26,98.08,98.04,29075,121.19,28550,119,525,2.19,0,0,505,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","43","37","6","147",0,0,"0","0",0,26231,0,0,3369,0,0.980623,0.972112,0.9017,0.995217,0.935583,1358.87,206.97," 9;40.16",1181776,13965288," 269%"
"V224","SIM_C_lowcov_nocont","replicate4",1057,8631,1151,222.4135,"shiver_genome",1,1,1,0,0,0,8597,8597,8597,0,0,0,1,8597,8597,8631,"40.14",40.11,8597,8597,1,1,24134,14800,14800,120.5,120.52,118.35,118.4,505,505,99.9,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.93","0.999",0,"675.36","151.37","8588","8588","8588","8588","1","1","SIM_C_lowcov_nocont_replicate4_shiver_genome",24134,14800,14800,29081,120.5,28562,118.35,519,2.15,0,0,505,99.9,99.9,99.9,29087,120.52,28574,118.4,513,2.13,0,0,505,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","13","10","3","41",0,0,"0","0",0,29071,0,0,519,10,0.996552,0.982412,0.992386,0.997207,0.987374,787.43,16.32," 13;15.50",1340980,1228648," 101%"
"V2.124","SIM_C_lowcov_nocont","replicate4",1057,8631,1151,222.4135,"smaltalign_genome",1,1,1,0,0,0,8598,8598,8598,0,0,0,1,8598,8598,8631,"40.22",40.11,8598,8598,1,1,24034,14800,14800,118.22,120.52,113.27,118.4,492,505,99.3,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.453","1",0,"865.4","128.64","8551","8551","8551","8551","1","1","SIM_C_lowcov_nocont_replicate4_smaltalign_genome",24034,14800,14800,28412,118.22,27224,113.27,1188,4.94,0,0,492,99.3,99.19,99.19,29087,120.52,28574,118.4,513,2.13,0,0,505,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","11","6","5","75",0,0,"0","0",0,28412,0,0,1188,0,0.995862,0.989744,0.979695,0.998404,0.984694,100.24,3.17," 0;50.79",1420856,204496," 203%"
"V2.224","SIM_C_lowcov_nocont","replicate4",1057,8631,1151,222.4135,"viralngs_genome",1,1,1,0,0,0,8616,8616,8616,0,0,0,1,8616,8616,8631,"40.44",40.11,8616,8616,1,1,23668,14800,14800,111.7,120.52,100.02,118.4,457,505,92.62,100,"0","0","0","0","0","2","0","0 + 0 part",0,"92.685","1.001",7404.83,"764.89","75.24","7975","7975","7975","7975","1","1","SIM_C_lowcov_nocont_replicate4_viralngs_genome",23668,14800,14800,26437,111.7,23672,100.02,2765,11.68,0,0,457,92.62,92.62,92.62,29087,120.52,28574,118.4,513,2.13,0,0,505,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","61","6","4","2","27",0,0,"0","0",638,26425,0,0,3163,12,0.982184,0.983977,0.883249,0.997739,0.930896,81.59,5.4," 0;37.75",731372,235520," 230%"
"V2.324","SIM_C_lowcov_nocont","replicate4",1057,8631,1151,222.4135,"vpipe_genome",1,1,1,0,0,0,8622,8622,8622,0,0,0,1,8622,8622,8631,"40.65",40.11,8622,8622,1,1,23869,14800,14800,110.94,120.52,99.58,118.4,455,505,98.83,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.814","1.003",0,"1866.2","446.01","8520","8520","8520","8520","1","1","SIM_C_lowcov_nocont_replicate4_vpipe_genome",23869,14800,14800,26481,110.94,23768,99.58,2713,11.37,0,0,455,98.83,98.31,98.06,29087,120.52,28574,118.4,513,2.13,0,0,505,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","38","27","11","171",0,0,"0","0",0,26481,0,0,3119,0,0.981379,0.972222,0.888325,0.99601,0.928382,1397.79,214.96," 9;54.01",1183104,13963112," 271%"
"V225","SIM_C_lowcov_nocont","replicate5",766,8622,1125,196.5511,"shiver_genome",1,1,1,0,0,0,8590,8590,8590,0,0,0,1,8590,8590,8622,"40.28",40.26,8590,8590,1,1,24199,14800,14800,120.32,120.27,118.32,118.26,506,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"23.28","139.7","8590","8590","8590","8590","1","1","SIM_C_lowcov_nocont_replicate5_shiver_genome",24199,14800,14800,29116,120.32,28632,118.32,484,2,0,0,506,100,100,100,29115,120.27,28630,118.26,485,2,0,0,506,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","9","3","40",0,0,"0","0",0,29114,0,0,484,2,0.996082,0.975881,0.992453,0.996587,0.984097,823.28,19.09," 13;50.14",1340976,1894760," 101%"
"V2.125","SIM_C_lowcov_nocont","replicate5",766,8622,1125,196.5511,"smaltalign_genome",1,1,1,0,0,0,8589,8589,8589,0,0,0,1,8589,8589,8622,"40.41",40.26,8589,8589,1,1,24096,14800,14800,118.16,120.27,113.47,118.26,493,506,99.25,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.812","1",0,"106.04","212.09","8487","8487","8487","8487","1","1","SIM_C_lowcov_nocont_replicate5_smaltalign_genome",24096,14800,14800,28471,118.16,27342,113.47,1129,4.69,0,0,493,99.25,99.17,99.17,29115,120.27,28630,118.26,485,2,0,0,506,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","18","13","5","79",0,0,"0","0",0,28469,0,0,1129,2,0.992972,0.976168,0.966038,0.996719,0.971076,100.62,3.1," 0;52.10",1420652,204720," 199%"
"V2.225","SIM_C_lowcov_nocont","replicate5",766,8622,1125,196.5511,"viralngs_genome",1,1,1,0,0,0,8589,8589,8589,0,0,0,1,8589,8589,8622,"40.21",40.26,8589,8589,1,1,24201,14800,14800,120.31,120.27,118.32,118.26,507,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",23.29,"93.14","93.14","8589","8589","8589","8589","1","1","SIM_C_lowcov_nocont_replicate5_viralngs_genome",24201,14800,14800,29117,120.31,28634,118.32,483,2,0,0,507,100,100,100,29115,120.27,28630,118.26,485,2,0,0,506,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","3","33",0,0,"0","0",2,29115,0,0,483,2,0.996198,0.975904,0.993396,0.996587,0.984572,87.49,5.53," 0;39.59",732024,235120," 234%"
"V2.325","SIM_C_lowcov_nocont","replicate5",766,8622,1125,196.5511,"vpipe_genome",1,1,1,0,0,0,8631,8631,8631,0,0,0,1,8631,8631,8622,"40.89",40.26,8631,8631,1,1,23816,14800,14800,112.23,120.27,101.67,118.26,459,506,98.66,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.812","1.005",0,"1782.16","539.34","8529","8529","8529","8529","1","1","SIM_C_lowcov_nocont_replicate5_vpipe_genome",23816,14800,14800,26729,112.23,24214,101.67,2515,10.56,0,0,459,98.66,98.56,98.54,29115,120.27,28630,118.26,485,2,0,0,506,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152","46","39","7","139",0,0,"0","0",0,26727,0,0,2871,2,0.980873,0.938235,0.90283,0.991731,0.920192,1400.73,211.08," 9;52.24",1184944,13964152," 272%"
"V226","SIM_C_lowcov_nocont","replicate6",896,8616,1139,251.6543,"shiver_genome",1,1,1,0,0,0,8592,8592,8592,0,0,0,1,8592,8592,8616,"40.35",40.4,8592,8592,1,1,24217,14800,14800,120.3,120.27,118.36,118.38,506,506,99.9,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.93","0.999",0,"675.75","93.21","8583","8583","8583","8583","1","1","SIM_C_lowcov_nocont_replicate6_shiver_genome",24217,14800,14800,29132,120.3,28664,118.36,468,1.93,0,0,506,99.9,99.9,99.9,29142,120.27,28684,118.38,458,1.89,0,0,506,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","8","6","2","27",0,0,"0","0",0,29132,0,0,468,0,0.998962,0.992936,0.997972,0.999089,0.995448,1113.64,21.37," 18;35.48",1340700,2616160," 101%"
"V2.126","SIM_C_lowcov_nocont","replicate6",896,8616,1139,251.6543,"smaltalign_genome",1,1,1,0,0,0,8613,8613,8613,0,0,0,1,8613,8613,8616,"40.57",40.4,8613,8613,1,1,23976,14800,14800,116.91,120.27,110.37,118.38,484,506,98.42,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.895","1.002",0,"845.37","176.12","8517","8517","8517","8517","1","1","SIM_C_lowcov_nocont_replicate6_smaltalign_genome",23976,14800,14800,28031,116.91,26462,110.37,1569,6.54,0,0,484,98.42,98.42,98.42,29142,120.27,28684,118.38,458,1.89,0,0,506,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","15","10","5","89",0,0,"0","0",0,28031,0,0,1569,0,0.995617,0.98866,0.972617,0.998568,0.980573,100.45,3.07," 0;51.26",1420984,204080," 201%"
"V2.226","SIM_C_lowcov_nocont","replicate6",896,8616,1139,251.6543,"viralngs_genome",1,1,1,0,0,0,8580,8580,8580,0,0,0,1,8580,8580,8616,"40.41",40.4,8580,8580,1,1,24296,14800,14800,109.54,120.27,102.39,118.38,461,506,92.54,100,"0","0","0","0","0","1","0","0 + 0 part",0,"92.545","0.998",7470.86,"541.63","100.77","7939","7939","7939","7939","1","1","SIM_C_lowcov_nocont_replicate6_viralngs_genome",24296,14800,14800,26614,109.54,24876,102.39,1738,7.15,0,0,461,92.54,92.54,92.54,29142,120.27,28684,118.38,458,1.89,0,0,506,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","43","8","6","2","36",0,0,"0","0",641,26613,0,0,2986,1,0.985698,0.988662,0.884381,0.998699,0.933619,82.37,5.61," 0;37.63",721864,228224," 233%"
"V2.326","SIM_C_lowcov_nocont","replicate6",896,8616,1139,251.6543,"vpipe_genome",1,1,1,0,0,0,8604,8604,8604,0,0,0,1,8604,8604,8616,"40.86",40.4,8604,8604,1,1,23716,14800,14800,110.7,120.27,98.8,118.38,451,506,98.12,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.825","1.001",0,"2317.1","470.48","8502","8502","8502","8502","1","1","SIM_C_lowcov_nocont_replicate6_vpipe_genome",23716,14800,14800,26253,110.7,23432,98.8,2821,11.89,0,0,451,98.12,98.11,98.09,29142,120.27,28684,118.38,458,1.89,0,0,506,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","197","40","32","8","158",0,0,"0","0",0,26252,0,0,3347,1,0.988351,0.974277,0.921907,0.996877,0.947368,1364.79,207.11," 9;43.05",1181244,13962840," 269%"
"V227","SIM_C_lowcov_nocont","replicate7",1052,8610,1170,281.4907,"shiver_genome",1,1,1,0,0,0,8585,8585,8585,0,0,0,1,8585,8585,8610,"40.06",39.97,8585,8585,1,1,24308,14800,14800,119.68,119.63,117.58,117.62,505,506,99.87,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.86","1",0,"198.37","93.35","8570","8570","8570","8570","1","1","SIM_C_lowcov_nocont_replicate7_shiver_genome",24308,14800,14800,29091,119.68,28582,117.58,509,2.09,0,0,505,99.87,99.87,99.87,29111,119.63,28622,117.62,489,2.01,0,0,506,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","8","6","2","28",0,0,"0","0",0,29091,0,0,509,0,0.998154,0.991518,0.994894,0.998665,0.993203,915.03,19.7," 15;28.98",1340932,1969200," 100%"
"V2.127","SIM_C_lowcov_nocont","replicate7",1052,8610,1170,281.4907,"smaltalign_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8610,"40.15",39.97,8595,8595,1,1,24152,14800,14800,117.62,119.63,112.68,117.62,492,506,99.21,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.882","1.001",0,"694.2","94.13","8499","8499","8499","8499","1","1","SIM_C_lowcov_nocont_replicate7_smaltalign_genome",24152,14800,14800,28407,117.62,27214,112.68,1193,4.94,0,0,492,99.21,99.21,99.21,29111,119.63,28622,117.62,489,2.01,0,0,506,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","8","4","4","61",0,0,"0","0",0,28407,0,0,1193,0,0.996308,0.991402,0.981277,0.998665,0.986313,105.12,3.24," 0;54.76",1420992,205504," 197%"
"V2.227","SIM_C_lowcov_nocont","replicate7",1052,8610,1170,281.4907,"viralngs_genome",1,1,1,0,0,0,8593,8593,8593,0,0,0,1,8593,8593,8610,"39.77",39.97,8593,8593,1,1,24034,14800,14800,116.77,119.63,110.39,117.62,487,506,97.09,100,"0","0","0","0","0","1","0","0 + 0 part",0,"97.064","1.001",2932.62,"635.49","35.97","8340","8340","8340","8340","1","1","SIM_C_lowcov_nocont_replicate7_viralngs_genome",24034,14800,14800,28065,116.77,26530,110.39,1535,6.39,0,0,487,97.09,97.09,97.09,29111,119.63,28622,117.62,489,2.01,0,0,506,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","53","3","3","0","9",0,0,"0","0",252,28062,0,0,1535,3,0.993308,0.994686,0.955745,0.999199,0.974826,83.85,5.43," 0;37.46",728768,233800," 238%"
"V2.327","SIM_C_lowcov_nocont","replicate7",1052,8610,1170,281.4907,"vpipe_genome",1,1,1,0,0,0,8604,8604,8604,0,0,0,1,8604,8604,8610,"40.54",39.97,8604,8604,1,1,23910,14800,14800,111.5,119.63,100.51,117.62,457,506,98.54,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.474","1.002",0,"1534.29","554.7","8473","8473","8473","8473","1","1","SIM_C_lowcov_nocont_replicate7_vpipe_genome",23910,14800,14800,26660,111.5,24032,100.51,2628,10.99,0,0,457,98.54,98.49,98.48,29111,119.63,28622,117.62,489,2.01,0,0,506,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","47","40","7","152",0,0,"0","0",0,26660,0,0,2940,0,0.986731,0.972371,0.928511,0.995862,0.949935,1400.72,218.15," 9;58.04",1181256,13961784," 270%"
"V228","SIM_C_lowcov_nocont","replicate8",598,8622,1066,204.3349,"shiver_genome",1,1,1,0,0,0,8571,8571,8571,0,0,0,1,8571,8571,8622,"40.37",40.42,8571,8571,1,1,23949,14800,14800,120.28,121.25,116.96,119.22,502,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","0.997",0,"11.67","116.67","8571","8571","8571","8571","1","1","SIM_C_lowcov_nocont_replicate8_shiver_genome",23949,14800,14800,28805,120.28,28010,116.96,795,3.32,0,0,502,100,100,100,29112,121.25,28624,119.22,488,2.03,0,0,506,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","9","1","51",0,0,"0","0",0,28805,0,0,795,0,0.998386,0.99634,0.990901,0.999472,0.993613,790.65,19.7," 13;22.30",1338368,1740560," 101%"
"V2.128","SIM_C_lowcov_nocont","replicate8",598,8622,1066,204.3349,"smaltalign_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8622,"40.47",40.42,8595,8595,1,1,23951,14800,14800,118.74,121.25,113.89,119.22,493,506,99.19,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1",0,"141.29","211.94","8493","8493","8493","8493","1","1","SIM_C_lowcov_nocont_replicate8_smaltalign_genome",23951,14800,14800,28439,118.74,27278,113.89,1161,4.85,0,0,493,99.19,99.19,99.19,29112,121.25,28624,119.22,488,2.03,0,0,506,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","18","16","2","69",0,0,"0","0",0,28439,0,0,1161,0,0.996887,0.994465,0.980892,0.999208,0.987632,102.66,3.65," 0;54.15",1421016,204696," 196%"
"V2.228","SIM_C_lowcov_nocont","replicate8",598,8622,1066,204.3349,"viralngs_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8622,"40.38",40.42,8595,8595,1,1,24001,14800,14800,121.29,121.25,119.26,119.22,506,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"58.17","104.71","8595","8595","8595","8595","1","1","SIM_C_lowcov_nocont_replicate8_viralngs_genome",24001,14800,14800,29112,121.29,28624,119.26,488,2.03,0,0,506,100,100,100,29112,121.25,28624,119.22,488,2.03,0,0,506,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","9","0","27",0,0,"0","0",0,29112,0,0,488,0,0.999539,0.996374,1,0.999472,0.998183,84.36,5.37," 0;37.54",742440,235176," 239%"
